studentId,prefix,courseCode,courseTitle
30,EDUC,4098,Selected Topics for Core Curriculum
30,ENGR,3322,Fundamentals of Thermofluids
31,CHEM,1005,General Chemistry I
31,CHEM,1015,General Chemistry Laboratory
31,ENGL,210,Academic English for the Liberal Arts
31,MACT,1121,Calculus I
31,CORE,1010,Freshman Seminar:Vision Machines
31,MACT,1122,Calculus II
31,PHYS,1011,"Classical Mechanics, Sound and Heat"
31,PHYS,1012,General Physics Laboratory
31,RHET,1010,Freshman Writing:Vision Machines
31,CSCE,1001,Fundamentals of Computer Science
31,ENGR,1001,Introduction to Engineering
31,ENGR,1005,Descriptive Geometry and Engineering Drawing
31,LALT,1020,Libraries&Learning Tech
31,PHYS,1021,Electricity & Magnetism
31,PHYS,1022,General Physics Laboratory II
31,RHET,1020,Research Writing
31,SCI,1020,Scientific Thinking
31,CSCE,1101,Programming Fundamentals
31,MACT,2123,Calculus III
31,PHIL,2100,Philosophical Thinking
31,PHYS,2211,Introduction to Electronics
31,PHYS,2213,Electronics Lab for Computer Scientists & Computer Engineers
31,THTR,1101,The World of the Theatre
31,CSCE,2201,Data Structures & Algorithms
31,CSCE,2301,Digital Design I
31,CSCE,2302,Digital Design I Lab
31,ENGR,2102,Engineering Mechanics I (Statics)
31,MACT,2131,Discrete Mathematics
31,PSYC,1000,Introduction to Psychology
31,ARIC,2346,Survey of Arab History
31,CSCE,2303,Computer Organization & Assembly Language Programming
31,CSCE,3701,Software Engineering
31,ENGR,3222,Engineering Economy
31,MACT,2141,Differential Equations
31,MACT,3224,Probability and Statistics
31,ARIC,3106,Arabic Literature & Film
31,BADM,2001,Introduction to Business
31,CSCE,3301,Computer Architecture
31,CSCE,3302,Computer Architecture Lab
31,CSCE,4930,Selected Topics in Computer Science and Engineering: Analysis & Design of Algorithms
31,MACT,2141,Differential Equations
31,CSCE,3303,Fundamental Microelectronics
31,CSCE,3401,Operating systems
31,CSCE,3611,Digital Signal Processing
31,LING,2201,Languages of the World
31,MACT,2132,Linear Algebra
31,CSCE,2501,Fundamentals of Database Systems
31,CSCE,4411,Fundamentals of Distributed Systems
31,ENGR,2104,Engineering Mechanics II (Dynamics)
31,ENGR,3202,Engineering Analysis and Computation I
31,ENGR,3322,Fundamentals of Thermofluids
31,CSCE,3104,Concepts of Programming Languages
31,CSCE,3304,Digital Design II
31,CSCE,3312,Computer Networks
31,CSCE,3313,Computer Networks Lab
31,CSCE,4702,Secure Systems Engineering
31,CSCE,4930,Selected Topics in Computer Science and Engineering: Introduction to Information Theory
31,CSCE,4980,Senior Project I
31,CSCE,3101,"Programming Language: ""Programming Language in Python"""
31,DSGN,3270,Selected Topics in Design: Introduction to Game Design and Development
31,CSCE,4301,Embedded Systems
31,CSCE,4302,Embedded Systems Lab
31,CSCE,4950,Industrial Training
31,CSCE,4981,Senior Project II
31,ENTR,3102,Entrepreneurship and Innovation
